lea_name,lea_id,state,year,homeschool_students
Pascagoula-Gautier School District,2803480,MISSISSIPPI,2018-19,149.0
Pascagoula-Gautier School District,2803480,MISSISSIPPI,2019-20,201.0
Pascagoula-Gautier School District,2803480,MISSISSIPPI,2020-21,437.0
Pascagoula-Gautier School District,2803480,MISSISSIPPI,2021-22,150.0
Pascagoula-Gautier School District,2803480,MISSISSIPPI,2022-23,494.0
Pass Christian Public School Dist,2803510,MISSISSIPPI,2017-18,64.0
Pass Christian Public School Dist,2803510,MISSISSIPPI,2018-19,74.0
Pass Christian Public School Dist,2803510,MISSISSIPPI,2019-20,87.0
Pass Christian Public School Dist,2803510,MISSISSIPPI,2020-21,108.0
Pass Christian Public School Dist,2803510,MISSISSIPPI,2021-22,39.0
Pearl Public School District,2803520,MISSISSIPPI,2017-18,251.0
Natchez-Adams School District,2803030,MISSISSIPPI,2020-21,176.0
Natchez-Adams School District,2803030,MISSISSIPPI,2019-20,85.0
Natchez-Adams School District,2803030,MISSISSIPPI,2018-19,77.0
Lee County School District,2802550,MISSISSIPPI,2021-22,602.0
Lee County School District,2802550,MISSISSIPPI,2022-23,666.0
Leflore Co School Dist,2802580,MISSISSIPPI,2019-20,15.0
Leland School Dist,2802610,MISSISSIPPI,2017-18,15.0
Leland School Dist,2802610,MISSISSIPPI,2019-20,26.0
Leland School Dist,2802610,MISSISSIPPI,2020-21,13.0
Lincoln County School District,2802640,MISSISSIPPI,2017-18,228.0
Lincoln County School District,2802640,MISSISSIPPI,2018-19,220.0
Lincoln County School District,2802640,MISSISSIPPI,2019-20,231.0
Lincoln County School District,2802640,MISSISSIPPI,2020-21,368.0
Lincoln County School District,2802640,MISSISSIPPI,2022-23,324.0
Long Beach School Dist,2802670,MISSISSIPPI,2017-18,144.0
Long Beach School Dist,2802670,MISSISSIPPI,2018-19,111.0
Long Beach School Dist,2802670,MISSISSIPPI,2019-20,108.0
Long Beach School Dist,2802670,MISSISSIPPI,2020-21,223.0
Long Beach School Dist,2802670,MISSISSIPPI,2021-22,54.0
Long Beach School Dist,2802670,MISSISSIPPI,2022-23,144.0
Louisville Municipal School Dist,2802700,MISSISSIPPI,2017-18,99.0
Louisville Municipal School Dist,2802700,MISSISSIPPI,2018-19,81.0
Louisville Municipal School Dist,2802700,MISSISSIPPI,2019-20,59.0
Louisville Municipal School Dist,2802700,MISSISSIPPI,2020-21,156.0
Louisville Municipal School Dist,2802700,MISSISSIPPI,2021-22,122.0
Lee County School District,2802550,MISSISSIPPI,2020-21,575.0
Louisville Municipal School Dist,2802700,MISSISSIPPI,2022-23,123.0
Lee County School District,2802550,MISSISSIPPI,2019-20,17.0
Lee County School District,2802550,MISSISSIPPI,2017-18,446.0
Lamar County School District,2802400,MISSISSIPPI,2020-21,950.0
Lamar County School District,2802400,MISSISSIPPI,2021-22,964.0
Lamar County School District,2802400,MISSISSIPPI,2022-23,744.0
Lauderdale Co School Dist,2802430,MISSISSIPPI,2017-18,345.0
Lauderdale Co School Dist,2802430,MISSISSIPPI,2018-19,313.0
Lauderdale Co School Dist,2802430,MISSISSIPPI,2019-20,291.0
Lauderdale Co School Dist,2802430,MISSISSIPPI,2020-21,794.0
Lauderdale Co School Dist,2802430,MISSISSIPPI,2021-22,450.0
Lauderdale Co School Dist,2802430,MISSISSIPPI,2022-23,450.0
Laurel School District,2802460,MISSISSIPPI,2017-18,74.0
Laurel School District,2802460,MISSISSIPPI,2018-19,234.0
Laurel School District,2802460,MISSISSIPPI,2019-20,118.0
Laurel School District,2802460,MISSISSIPPI,2020-21,170.0
Laurel School District,2802460,MISSISSIPPI,2021-22,201.0
Laurel School District,2802460,MISSISSIPPI,2022-23,173.0
Lawrence Co School Dist,2802490,MISSISSIPPI,2017-18,127.0
Lawrence Co School Dist,2802490,MISSISSIPPI,2018-19,148.0
Lawrence Co School Dist,2802490,MISSISSIPPI,2019-20,120.0
Lawrence Co School Dist,2802490,MISSISSIPPI,2020-21,281.0
Lawrence Co School Dist,2802490,MISSISSIPPI,2021-22,192.0
Lawrence Co School Dist,2802490,MISSISSIPPI,2022-23,21.0
Leake Co School Dist,2802520,MISSISSIPPI,2017-18,163.0
Leake Co School Dist,2802520,MISSISSIPPI,2018-19,76.0
Leake Co School Dist,2802520,MISSISSIPPI,2019-20,36.0
Leake Co School Dist,2802520,MISSISSIPPI,2020-21,94.0
Leake Co School Dist,2802520,MISSISSIPPI,2021-22,170.0
Leake Co School Dist,2802520,MISSISSIPPI,2022-23,127.0
Lee County School District,2802550,MISSISSIPPI,2018-19,376.0
Lowndes Co School Dist,2802730,MISSISSIPPI,2017-18,198.0
Lowndes Co School Dist,2802730,MISSISSIPPI,2018-19,209.0
Lowndes Co School Dist,2802730,MISSISSIPPI,2019-20,215.0
Meridian Public Schools,2802910,MISSISSIPPI,2017-18,124.0
Meridian Public Schools,2802910,MISSISSIPPI,2018-19,150.0
Meridian Public Schools,2802910,MISSISSIPPI,2019-20,143.0
Meridian Public Schools,2802910,MISSISSIPPI,2020-21,268.0
Meridian Public Schools,2802910,MISSISSIPPI,2021-22,230.0
Meridian Public Schools,2802910,MISSISSIPPI,2022-23,354.0
Monroe Co School Dist,2802940,MISSISSIPPI,2017-18,74.0
Monroe Co School Dist,2802940,MISSISSIPPI,2018-19,71.0
Monroe Co School Dist,2802940,MISSISSIPPI,2019-20,87.0
Monroe Co School Dist,2802940,MISSISSIPPI,2020-21,136.0
Monroe Co School Dist,2802940,MISSISSIPPI,2021-22,93.0
Monroe Co School Dist,2802940,MISSISSIPPI,2022-23,150.0
Moss Point Separate School Dist,2803000,MISSISSIPPI,2017-18,102.0
Moss Point Separate School Dist,2803000,MISSISSIPPI,2018-19,99.0
Moss Point Separate School Dist,2803000,MISSISSIPPI,2019-20,93.0
Moss Point Separate School Dist,2803000,MISSISSIPPI,2020-21,116.0
Moss Point Separate School Dist,2803000,MISSISSIPPI,2021-22,91.0
Moss Point Separate School Dist,2803000,MISSISSIPPI,2022-23,124.0
Natchez-Adams School District,2803030,MISSISSIPPI,2017-18,89.0
Mccomb School District,2802880,MISSISSIPPI,2020-21,36.0
Mccomb School District,2802880,MISSISSIPPI,2019-20,62.0
Lowndes Co School Dist,2802730,MISSISSIPPI,2020-21,335.0
Lowndes Co School Dist,2802730,MISSISSIPPI,2021-22,297.0
Lowndes Co School Dist,2802730,MISSISSIPPI,2022-23,291.0
Lumberton Public School District,2802760,MISSISSIPPI,2017-18,61.0
Madison Co School Dist,2802790,MISSISSIPPI,2017-18,286.0
Madison Co School Dist,2802790,MISSISSIPPI,2018-19,1141.0
Madison Co School Dist,2802790,MISSISSIPPI,2019-20,227.0
Madison Co School Dist,2802790,MISSISSIPPI,2020-21,538.0
Madison Co School Dist,2802790,MISSISSIPPI,2021-22,528.0
Picayune School District,2803630,MISSISSIPPI,2017-18,232.0
Madison Co School Dist,2802790,MISSISSIPPI,2022-23,415.0
Marion Co School Dist,2802820,MISSISSIPPI,2018-19,282.0
Marion Co School Dist,2802820,MISSISSIPPI,2019-20,218.0
Marshall Co School Dist,2802850,MISSISSIPPI,2017-18,222.0
Marshall Co School Dist,2802850,MISSISSIPPI,2018-19,189.0
Marshall Co School Dist,2802850,MISSISSIPPI,2019-20,191.0
Marshall Co School Dist,2802850,MISSISSIPPI,2020-21,375.0
Marshall Co School Dist,2802850,MISSISSIPPI,2021-22,373.0
Marshall Co School Dist,2802850,MISSISSIPPI,2022-23,404.0
Mccomb School District,2802880,MISSISSIPPI,2017-18,103.0
Mccomb School District,2802880,MISSISSIPPI,2018-19,58.0
Marion Co School Dist,2802820,MISSISSIPPI,2017-18,150.0
Lamar County School District,2802400,MISSISSIPPI,2019-20,440.0
Picayune School District,2803630,MISSISSIPPI,2018-19,252.0
Picayune School District,2803630,MISSISSIPPI,2020-21,266.0
Union Public School Dist,2804380,MISSISSIPPI,2022-23,43.0
Vicksburg Warren School Dist,2804470,MISSISSIPPI,2017-18,292.0
Vicksburg Warren School Dist,2804470,MISSISSIPPI,2018-19,76.0
Vicksburg Warren School Dist,2804470,MISSISSIPPI,2019-20,195.0
Vicksburg Warren School Dist,2804470,MISSISSIPPI,2020-21,125.0
Vicksburg Warren School Dist,2804470,MISSISSIPPI,2021-22,235.0
Vicksburg Warren School Dist,2804470,MISSISSIPPI,2022-23,146.0
Walthall Co School Dist,2804440,MISSISSIPPI,2017-18,120.0
Walthall Co School Dist,2804440,MISSISSIPPI,2018-19,100.0
Walthall Co School Dist,2804440,MISSISSIPPI,2019-20,103.0
Walthall Co School Dist,2804440,MISSISSIPPI,2020-21,158.0
Walthall Co School Dist,2804440,MISSISSIPPI,2021-22,157.0
Walthall Co School Dist,2804440,MISSISSIPPI,2022-23,124.0
Water Valley School District,2804500,MISSISSIPPI,2017-18,67.0
Water Valley School District,2804500,MISSISSIPPI,2018-19,59.0
Water Valley School District,2804500,MISSISSIPPI,2019-20,62.0
Water Valley School District,2804500,MISSISSIPPI,2020-21,75.0
Water Valley School District,2804500,MISSISSIPPI,2021-22,53.0
Water Valley School District,2804500,MISSISSIPPI,2022-23,65.0
Wayne Co School Dist,2804530,MISSISSIPPI,2017-18,169.0
Wayne Co School Dist,2804530,MISSISSIPPI,2018-19,202.0
Wayne Co School Dist,2804530,MISSISSIPPI,2019-20,155.0
Wayne Co School Dist,2804530,MISSISSIPPI,2020-21,336.0
Wayne Co School Dist,2804530,MISSISSIPPI,2021-22,237.0
Wayne Co School Dist,2804530,MISSISSIPPI,2022-23,165.0
Webster Co School Dist,2804560,MISSISSIPPI,2017-18,113.0
Webster Co School Dist,2804560,MISSISSIPPI,2018-19,117.0
Union Public School Dist,2804380,MISSISSIPPI,2021-22,50.0
Webster Co School Dist,2804560,MISSISSIPPI,2019-20,133.0
Union Public School Dist,2804380,MISSISSIPPI,2020-21,56.0
Union Public School Dist,2804380,MISSISSIPPI,2018-19,49.0
Tate Co School Dist,2804230,MISSISSIPPI,2021-22,464.0
Tate Co School Dist,2804230,MISSISSIPPI,2022-23,402.0
Tishomingo Co Sp Mun Sch Dist,2804260,MISSISSIPPI,2017-18,153.0
Tishomingo Co Sp Mun Sch Dist,2804260,MISSISSIPPI,2018-19,123.0
Tishomingo Co Sp Mun Sch Dist,2804260,MISSISSIPPI,2019-20,154.0
Tishomingo Co Sp Mun Sch Dist,2804260,MISSISSIPPI,2020-21,280.0
Tishomingo Co Sp Mun Sch Dist,2804260,MISSISSIPPI,2021-22,199.0
Tishomingo Co Sp Mun Sch Dist,2804260,MISSISSIPPI,2022-23,248.0
Tunica County School District,2804290,MISSISSIPPI,2017-18,11.0
Tunica County School District,2804290,MISSISSIPPI,2018-19,20.0
Tunica County School District,2804290,MISSISSIPPI,2019-20,15.0
Tunica County School District,2804290,MISSISSIPPI,2020-21,13.0
Tunica County School District,2804290,MISSISSIPPI,2021-22,31.0
Tunica County School District,2804290,MISSISSIPPI,2022-23,36.0
Tupelo Public School Dist,2804320,MISSISSIPPI,2019-20,480.0
Union Co School Dist,2804350,MISSISSIPPI,2017-18,240.0
Union Co School Dist,2804350,MISSISSIPPI,2018-19,205.0
Union Co School Dist,2804350,MISSISSIPPI,2019-20,214.0
Union Co School Dist,2804350,MISSISSIPPI,2020-21,330.0
Union Co School Dist,2804350,MISSISSIPPI,2021-22,282.0
Union Co School Dist,2804350,MISSISSIPPI,2022-23,284.0
Union Public School Dist,2804380,MISSISSIPPI,2017-18,45.0
Union Public School Dist,2804380,MISSISSIPPI,2019-20,30.0
Tate Co School Dist,2804230,MISSISSIPPI,2020-21,433.0
Webster Co School Dist,2804560,MISSISSIPPI,2020-21,168.0
Webster Co School Dist,2804560,MISSISSIPPI,2022-23,176.0
Wilkinson Co School Dist,2804710,MISSISSIPPI,2018-19,53.0
Wilkinson Co School Dist,2804710,MISSISSIPPI,2019-20,60.0
Wilkinson Co School Dist,2804710,MISSISSIPPI,2020-21,69.0
Wilkinson Co School Dist,2804710,MISSISSIPPI,2021-22,41.0
Winona-Montgomery Consolidated,2800196,MISSISSIPPI,2018-19,50.0
Winona-Montgomery Consolidated,2800196,MISSISSIPPI,2019-20,38.0
Winona-Montgomery Consolidated,2800196,MISSISSIPPI,2020-21,88.0
Winona-Montgomery Consolidated,2800196,MISSISSIPPI,2021-22,72.0
Winona-Montgomery Consolidated,2800196,MISSISSIPPI,2022-23,71.0
Yazoo City Municipal School Dist,2804770,MISSISSIPPI,2017-18,25.0
Yazoo City Municipal School Dist,2804770,MISSISSIPPI,2019-20,52.0
Yazoo City Municipal School Dist,2804770,MISSISSIPPI,2020-21,41.0
Yazoo City Municipal School Dist,2804770,MISSISSIPPI,2021-22,55.0
Yazoo City Municipal School Dist,2804770,MISSISSIPPI,2022-23,21.0
Yazoo Co School Dist,2804800,MISSISSIPPI,2017-18,44.0
Yazoo Co School Dist,2804800,MISSISSIPPI,2018-19,34.0
Yazoo Co School Dist,2804800,MISSISSIPPI,2019-20,15.0
Yazoo Co School Dist,2804800,MISSISSIPPI,2020-21,44.0
Yazoo Co School Dist,2804800,MISSISSIPPI,2021-22,28.0
Yazoo Co School Dist,2804800,MISSISSIPPI,2022-23,28.0
Wilkinson Co School Dist,2804710,MISSISSIPPI,2017-18,51.0
Webster Co School Dist,2804560,MISSISSIPPI,2021-22,165.0
Western Line School District,2804680,MISSISSIPPI,2022-23,45.0
West Bolivar Cons School Dist,2800185,MISSISSIPPI,2017-18,17.0
West Bolivar Cons School Dist,2800185,MISSISSIPPI,2018-19,16.0
West Bolivar Cons School Dist,2800185,MISSISSIPPI,2019-20,18.0
West Bolivar Cons School Dist,2800185,MISSISSIPPI,2020-21,29.0
West Bolivar Cons School Dist,2800185,MISSISSIPPI,2021-22,31.0
West Bolivar Cons School Dist,2800185,MISSISSIPPI,2022-23,45.0
West Jasper Consolidated Schools,2804590,MISSISSIPPI,2017-18,93.0
West Jasper Consolidated Schools,2804590,MISSISSIPPI,2018-19,100.0
West Jasper Consolidated Schools,2804590,MISSISSIPPI,2019-20,71.0
West Jasper Consolidated Schools,2804590,MISSISSIPPI,2020-21,146.0
West Jasper Consolidated Schools,2804590,MISSISSIPPI,2021-22,126.0
West Jasper Consolidated Schools,2804590,MISSISSIPPI,2022-23,104.0
West Point Consolidated School Dist,2800191,MISSISSIPPI,2017-18,69.0
West Point Consolidated School Dist,2800191,MISSISSIPPI,2018-19,78.0
West Point Consolidated School Dist,2800191,MISSISSIPPI,2019-20,73.0
West Point Consolidated School Dist,2800191,MISSISSIPPI,2020-21,73.0
West Point Consolidated School Dist,2800191,MISSISSIPPI,2021-22,105.0
West Point Consolidated School Dist,2800191,MISSISSIPPI,2022-23,84.0
West Tallahatchie School District,2804650,MISSISSIPPI,2020-21,16.0
West Tallahatchie School District,2804650,MISSISSIPPI,2021-22,43.0
West Tallahatchie School District,2804650,MISSISSIPPI,2022-23,34.0
Western Line School District,2804680,MISSISSIPPI,2017-18,21.0
Western Line School District,2804680,MISSISSIPPI,2018-19,30.0
Western Line School District,2804680,MISSISSIPPI,2019-20,36.0
Western Line School District,2804680,MISSISSIPPI,2021-22,29.0
Tate Co School Dist,2804230,MISSISSIPPI,2019-20,345.0
Tate Co School Dist,2804230,MISSISSIPPI,2018-19,332.0
Tate Co School Dist,2804230,MISSISSIPPI,2017-18,360.0
Quitman Co School Dist,2803810,MISSISSIPPI,2022-23,44.0
Quitman School Dist,2803780,MISSISSIPPI,2017-18,103.0
Quitman School Dist,2803780,MISSISSIPPI,2018-19,76.0
Quitman School Dist,2803780,MISSISSIPPI,2019-20,71.0
Quitman School Dist,2803780,MISSISSIPPI,2020-21,146.0
Quitman School Dist,2803780,MISSISSIPPI,2021-22,136.0
Rankin Co School Dist,2803830,MISSISSIPPI,2017-18,939.0
Rankin Co School Dist,2803830,MISSISSIPPI,2018-19,941.0
Rankin Co School Dist,2803830,MISSISSIPPI,2019-20,885.0
Rankin Co School Dist,2803830,MISSISSIPPI,2020-21,1227.0
Rankin Co School Dist,2803830,MISSISSIPPI,2021-22,930.0
Rankin Co School Dist,2803830,MISSISSIPPI,2022-23,984.0
Richton School Dist,2803870,MISSISSIPPI,2017-18,21.0
Richton School Dist,2803870,MISSISSIPPI,2018-19,21.0
Richton School Dist,2803870,MISSISSIPPI,2019-20,35.0
Scott Co School Dist,2803900,MISSISSIPPI,2017-18,73.0
Scott Co School Dist,2803900,MISSISSIPPI,2018-19,110.0
Scott Co School Dist,2803900,MISSISSIPPI,2019-20,73.0
Quitman Co School Dist,2803810,MISSISSIPPI,2021-22,56.0
Scott Co School Dist,2803900,MISSISSIPPI,2020-21,244.0
Quitman Co School Dist,2803810,MISSISSIPPI,2020-21,38.0
Quitman Co School Dist,2803810,MISSISSIPPI,2018-19,29.0
Picayune School District,2803630,MISSISSIPPI,2021-22,383.0
Pontotoc Co School Dist,2803660,MISSISSIPPI,2017-18,222.0
Pontotoc Co School Dist,2803660,MISSISSIPPI,2018-19,248.0
Pontotoc Co School Dist,2803660,MISSISSIPPI,2019-20,277.0
Pontotoc Co School Dist,2803660,MISSISSIPPI,2020-21,376.0
Pontotoc Co School Dist,2803660,MISSISSIPPI,2021-22,371.0
Pontotoc Co School Dist,2803660,MISSISSIPPI,2022-23,309.0
Poplarville Separate School Dist,2803720,MISSISSIPPI,2017-18,160.0
Poplarville Separate School Dist,2803720,MISSISSIPPI,2018-19,185.0
Poplarville Separate School Dist,2803720,MISSISSIPPI,2019-20,177.0
Poplarville Separate School Dist,2803720,MISSISSIPPI,2020-21,291.0
Prentiss Co School Dist,2803750,MISSISSIPPI,2017-18,79.0
Prentiss Co School Dist,2803750,MISSISSIPPI,2018-19,117.0
Prentiss Co School Dist,2803750,MISSISSIPPI,2019-20,100.0
Prentiss Co School Dist,2803750,MISSISSIPPI,2020-21,161.0
Prentiss Co School Dist,2803750,MISSISSIPPI,2021-22,66.0
Prentiss Co School Dist,2803750,MISSISSIPPI,2022-23,67.0
Quitman Co School Dist,2803810,MISSISSIPPI,2017-18,35.0
Quitman Co School Dist,2803810,MISSISSIPPI,2019-20,20.0
Scott Co School Dist,2803900,MISSISSIPPI,2021-22,190.0
Scott Co School Dist,2803900,MISSISSIPPI,2022-23,200.0
Senatobia Municipal School Dist,2803930,MISSISSIPPI,2017-18,69.0
South Pike School Dist,2804080,MISSISSIPPI,2020-21,142.0
South Pike School Dist,2804080,MISSISSIPPI,2021-22,142.0
South Pike School Dist,2804080,MISSISSIPPI,2022-23,124.0
South Tippah School Dist,2804110,MISSISSIPPI,2017-18,82.0
South Tippah School Dist,2804110,MISSISSIPPI,2018-19,99.0
South Tippah School Dist,2804110,MISSISSIPPI,2019-20,80.0
South Tippah School Dist,2804110,MISSISSIPPI,2020-21,243.0
South Tippah School Dist,2804110,MISSISSIPPI,2021-22,221.0
South Tippah School Dist,2804110,MISSISSIPPI,2022-23,184.0
Starkville- Oktibbeha Cons Dist,2800189,MISSISSIPPI,2017-18,241.0
Starkville- Oktibbeha Cons Dist,2800189,MISSISSIPPI,2018-19,255.0
Starkville- Oktibbeha Cons Dist,2800189,MISSISSIPPI,2019-20,260.0
Starkville- Oktibbeha Cons Dist,2800189,MISSISSIPPI,2020-21,355.0
Starkville- Oktibbeha Cons Dist,2800189,MISSISSIPPI,2021-22,345.0
Starkville- Oktibbeha Cons Dist,2800189,MISSISSIPPI,2022-23,348.0
Stone Co School Dist,2804170,MISSISSIPPI,2017-18,227.0
Stone Co School Dist,2804170,MISSISSIPPI,2018-19,261.0
